Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Weekly_Sales
18.0,0.0,54.73,2.776,132.7516667,9.331,0.6940639269406392,1107432.71
45.0,0.0,34.32,3.193,182.5983058,8.549,0.5860730593607306,680254.35
43.0,0.0,83.83,3.311,213.3219124,9.285,0.6381278538812786,596554.05
32.0,0.0,74.74,2.728,189.4882603,9.017,0.18584474885844748,1187988.64
22.0,0.0,50.99,2.983,136.010394,8.348,0.45502283105022834,973585.33
1.0,0.0,74.78,2.854,210.3374261,7.808,0.45502283105022834,1494251.5
38.0,0.0,94.87,4.002,130.7909677,10.926,0.7132420091324201,411866.46
34.0,0.0,66.23,3.473,129.5183333,10.641,0.813013698630137,902852.73
37.0,0.0,81.76,3.311,220.6148749,6.623,0.6381278538812786,503744.56
45.0,0.0,64.3,3.689,191.0155329,8.567,0.6831050228310502,795133.0
6.0,0.0,80.5,3.452,223.3553131,5.964,0.6831050228310502,1696619.52
32.0,0.0,56.09,3.767,192.826069,8.595,0.4522831050228311,1138162.76
28.0,0.0,81.61,3.966,131.0756667,10.199,0.4440639269406393,1462941.03
24.0,0.0,66.65,3.095,132.1062,8.211,0.5970319634703196,1409705.03
29.0,0.0,41.72,3.876,137.5066897,8.988,0.7582191780821917,504750.35
33.0,1.0,51.6,3.428,130.0710323,8.01,1.0821917808219177,215359.21
17.0,0.0,54.94,2.819,126.114,6.635,0.5493150684931507,877996.27
38.0,0.0,89.85,3.842,129.0894,13.503,0.10251141552511416,387334.04
3.0,0.0,73.6,2.603,214.9846548,7.564,0.11073059360730593,358784.1
1.0,0.0,75.55,3.749,221.6718,7.143,0.3470319634703196,1684519.99
17.0,0.0,61.4,3.623,129.6060667,6.745,0.8321917808219178,868191.05
32.0,0.0,42.09,3.051,191.9178331,8.818,0.21598173515981733,1183528.58
7.0,0.0,21.84,3.232,192.0116004,8.818,0.3415525114155251,551378.39
6.0,0.0,55.07,2.886,212.9165082,7.007,1.0657534246575342,2727575.18
25.0,0.0,48.46,2.764,204.951982,7.484,0.6940639269406392,674283.86
32.0,0.0,67.17,2.8,190.4688287,9.017,0.7965753424657535,1043962.36
23.0,0.0,31.12,3.751,137.3411034,4.261,0.23242009132420088,1272948.27
21.0,0.0,83.59,2.64,211.0264684,8.099,0.6655251141552512,715876.27
16.0,0.0,40.59,3.75,199.1481963,5.847,0.8853881278538813,577198.97
28.0,0.0,87.27,3.084,126.1266,14.099,0.5684931506849316,1231025.07
35.0,0.0,72.93,3.834,142.3105933,8.839,0.7324200913242008,895274.72
11.0,0.0,52.79,2.561,214.6475127,7.368,0.23789954337899544,1336404.65
3.0,0.0,79.51,3.749,225.1797511,6.664,0.3470319634703196,439913.57
6.0,0.0,87.55,3.417,223.5607856,5.668,0.2719178082191781,1627274.93
28.0,0.0,70.93,4.202,129.089,13.736,0.4522831050228311,1253316.3
25.0,0.0,57.17,2.958,203.8770235,7.856,0.47420091324200914,704113.22
15.0,0.0,57.94,2.846,132.7670667,8.099,0.7965753424657535,583210.87
11.0,0.0,84.9,2.623,214.4176476,7.346,0.6271689497716896,1290609.54
45.0,0.0,74.85,3.804,185.7919609,8.521,0.5657534246575342,762861.78
8.0,0.0,66.69,3.845,224.9141521,5.825,0.3321917808219178,905935.29
14.0,0.0,69.7,3.985,185.8603077,8.521,0.4906392694063927,2080694.24
33.0,0.0,55.99,3.66,130.2792258,7.603,0.13812785388127852,244899.2
9.0,0.0,78.91,3.452,225.4947868,5.539,0.6831050228310502,582525.42
9.0,0.0,82.21,3.393,225.5070634,5.539,0.5410958904109588,564606.1
1.0,0.0,68.55,3.617,223.1814772,6.573,0.4440639269406393,1670785.97
20.0,0.0,74.15,3.506,214.6466757,7.139,0.5794520547945206,2055952.61
44.0,0.0,68.22,2.872,126.1900333,7.804,0.8157534246575342,281313.78
12.0,0.0,88.95,3.898,129.0663,13.736,0.5657534246575342,997282.75
17.0,0.0,59.11,3.842,131.1266667,6.235,0.4073059360730593,925916.65
45.0,0.0,62.62,2.958,181.8538486,8.899,0.47420091324200914,747888.25
43.0,0.0,84.9,2.637,203.370619,9.593,0.5493150684931507,700009.77
37.0,0.0,62.73,3.29,218.7687195,7.244,0.15730593607305937,514116.58
29.0,0.0,47.76,3.919,134.3571,9.966,0.39360730593607307,589252.69
8.0,0.0,36.46,3.261,223.4242571,5.825,0.11894977168949772,817661.76
6.0,0.0,74.24,3.807,217.0146941,6.855,0.39360730593607307,1639358.93
34.0,0.0,72.26,2.65,126.1069032,9.816,0.6655251141552512,875976.83
9.0,0.0,70.49,3.907,219.3622809,6.38,0.4714611872146119,518266.9
5.0,0.0,83.81,3.699,215.8384319,6.489,0.26643835616438355,329183.92
15.0,0.0,27.54,2.909,131.637,8.35,0.2187214611872146,660838.75
5.0,0.0,65.19,2.77,211.1738835,6.465,0.760958904109589,328020.49
36.0,0.0,84.37,2.572,210.2108417,8.464,0.5493150684931507,485694.72
16.0,0.0,26.15,3.101,191.9647167,6.614,0.23515981735159816,475201.64
5.0,0.0,63.55,3.734,221.7989713,5.943,0.29383561643835615,339392.54
30.0,0.0,51.29,2.886,211.0646599,8.163,1.0657534246575342,519354.88
38.0,0.0,91.61,4.014,130.7929,11.627,0.5602739726027397,405938.35
33.0,1.0,92.02,4.124,130.9325484,7.147,0.6079908675799087,286428.78
24.0,0.0,79.29,3.972,135.8738387,8.358,0.6436073059360731,1357672.24
42.0,1.0,49.96,2.828,126.4962581,9.765,1.0054794520547945,575709.96
43.0,0.0,47.31,2.572,203.0642742,9.521,0.4221461187214612,647029.28
37.0,0.0,81.85,2.669,209.984205,8.36,0.18584474885844748,498292.53
11.0,1.0,52.23,3.409,223.753643,6.833,0.8388127853881279,1574287.76
10.0,0.0,89.8,3.723,130.683,7.17,0.6189497716894977,1765571.91
1.0,0.0,72.03,3.81,215.6279544,7.682,0.41278538812785387,1455090.69
40.0,0.0,41.85,3.571,136.4666667,4.42,0.9659817351598173,905399.99
44.0,0.0,67.96,3.821,131.0103333,5.407,0.8075342465753425,336017.6
13.0,0.0,16.94,2.891,127.1917742,7.47,0.5860730593607306,1744544.39
27.0,0.0,45.9,3.065,136.8349032,8.021,1.0301369863013699,1828010.25
36.0,1.0,54.49,3.462,218.9551002,7.244,0.8388127853881279,335741.9
28.0,0.0,72.12,4.134,128.9553,13.736,0.39360730593607307,1297452.0
22.0,0.0,55.23,2.878,136.6401935,8.572,0.8744292237442923,954401.46
4.0,0.0,81.06,3.356,130.7195806,4.077,0.6573059360730594,2048613.65
3.0,0.0,49.26,3.158,222.4167852,7.197,0.7828767123287671,468772.8
23.0,1.0,19.05,3.177,132.8150323,5.287,1.084931506849315,1169773.85
2.0,0.0,50.13,3.159,218.8217928,7.441,1.0438356164383562,2432736.52
26.0,0.0,36.74,3.501,136.4909333,7.598,0.19954337899543378,1012498.49
41.0,0.0,36.64,3.479,195.7184713,6.759,0.9659817351598173,1230118.02
2.0,1.0,87.65,3.73,222.0747635,6.565,0.6079908675799087,1898777.07
26.0,0.0,33.35,3.957,137.7970968,7.489,0.510958904109589,1116829.23
36.0,0.0,58.9,3.275,218.6755292,7.244,0.13812785388127852,330927.21
13.0,0.0,64.8,3.821,131.043,5.765,0.8267123287671233,1927664.11
29.0,0.0,39.0,3.751,137.3411034,8.988,0.23242009132420088,488782.63
23.0,0.0,56.55,4.046,137.9230667,4.125,0.3881278538812785,1287899.41
35.0,0.0,78.52,2.715,136.5891118,8.861,0.27465753424657535,948660.79
23.0,0.0,24.29,3.439,136.698129,4.261,0.5027397260273972,1150662.55
17.0,0.0,56.96,3.648,129.5183333,6.745,0.813013698630137,895535.31
10.0,0.0,68.57,3.828,129.8051935,7.874,0.36347031963470317,1904438.59
28.0,0.0,91.98,3.105,126.1392,14.18,0.18584474885844748,1399960.15
23.0,0.0,76.74,3.882,135.8738387,4.584,0.6436073059360731,1362144.0
42.0,0.0,82.5,4.055,130.8381613,7.17,0.7324200913242008,535537.03
2.0,0.0,64.01,3.787,220.9244858,7.057,0.313013698630137,1790439.16
45.0,0.0,69.71,2.809,182.4315571,8.899,0.9331050228310502,794698.77
8.0,0.0,65.11,3.807,218.8986857,6.297,0.39360730593607307,937473.13
7.0,0.0,62.87,3.585,197.9290378,7.872,0.6381278538812786,686345.69
17.0,0.0,39.38,3.487,128.7199355,6.774,0.09429223744292237,795859.23
35.0,0.0,46.87,3.72,138.0638929,8.512,0.6776255707762556,813352.41
19.0,0.0,73.17,3.689,138.263,8.193,0.6189497716894977,1321741.35
26.0,0.0,39.68,2.895,132.0226667,8.512,0.3963470319634703,881930.87
3.0,0.0,62.94,2.689,215.2765472,7.564,0.44680365296803654,423175.56
27.0,1.0,70.93,3.93,140.2310173,7.85,0.7746575342465754,1911470.84
37.0,0.0,82.3,2.668,210.2135668,8.464,0.9331050228310502,481915.11
30.0,0.0,65.16,3.353,217.1650042,7.441,0.8908675799086758,428958.53
16.0,0.0,56.74,3.837,197.5553137,6.169,0.4659817351598174,493506.47
38.0,0.0,72.12,4.134,128.9553,13.736,0.39360730593607307,362952.34
27.0,1.0,29.59,3.336,136.665265,8.021,1.084931506849315,1440963.0
15.0,0.0,69.19,3.906,136.2136129,7.806,0.7378995433789954,605413.17
2.0,0.0,58.79,3.63,220.4866886,7.057,0.17488584474885843,1952555.66
28.0,0.0,92.81,3.041,126.0766452,14.18,0.7214611872146118,1195897.6
28.0,0.0,64.95,3.109,126.5621,14.099,0.37716894977168947,1268240.66
36.0,0.0,56.73,2.852,210.1787224,8.476,1.0465753424657533,410214.7
16.0,0.0,35.76,2.748,190.951728,6.986,0.9127853881278539,495022.51
6.0,0.0,71.6,3.891,223.0419298,5.964,0.510958904109589,1840131.19
27.0,0.0,73.94,3.667,142.1920381,8.253,0.5794520547945206,1842555.32
37.0,0.0,81.26,3.62,220.8526787,6.623,0.7324200913242008,522665.04
9.0,0.0,69.08,2.603,215.2141341,6.56,0.11073059360730593,495692.19
9.0,0.0,71.5,2.826,214.1399162,6.384,0.47420091324200914,506274.94
7.0,0.0,17.3,3.051,191.9178331,8.818,0.21598173515981733,572387.47
25.0,0.0,66.42,2.815,204.4650559,7.527,0.18584474885844748,759407.87
45.0,0.0,37.93,3.567,189.5168505,8.424,0.15730593607305937,624081.64
10.0,0.0,89.67,3.057,126.1119032,9.524,0.9331050228310502,1827521.71
21.0,0.0,56.36,3.524,214.4886908,7.931,0.09429223744292237,732056.37
25.0,0.0,67.2,3.703,208.9625161,7.274,0.191324200913242,699779.0
42.0,0.0,56.54,4.288,130.8966452,7.545,0.313013698630137,561226.38
36.0,0.0,68.54,2.743,209.400638,8.464,0.760958904109589,453016.91
13.0,0.0,55.1,3.797,131.1083333,5.621,1.0273972602739727,1999079.44
43.0,0.0,34.23,3.158,210.5363571,10.148,0.7828767123287671,617898.07
1.0,0.0,69.86,2.725,211.8612937,7.838,0.8936073059360731,1345454.0
42.0,0.0,60.51,3.091,126.7934,9.003,0.8662100456621005,585175.24
32.0,0.0,24.26,3.113,196.9432711,8.256,0.21324200913242009,1243812.59
3.0,0.0,82.04,2.64,214.695346,7.346,0.6655251141552512,347955.05
44.0,0.0,36.78,2.817,126.7934,7.61,0.8662100456621005,278253.28
42.0,0.0,58.97,3.669,129.8268333,7.874,0.9659817351598173,567673.87
32.0,0.0,77.76,3.585,197.9290378,7.872,0.6381278538812786,1167829.33
21.0,0.0,87.57,3.524,214.8368678,7.852,0.10251141552511416,784639.12
41.0,0.0,50.56,3.795,192.8365651,6.934,0.4906392694063927,1278304.33
35.0,0.0,60.22,4.062,138.587106,8.512,0.4714611872146119,776838.56
2.0,0.0,87.12,2.619,211.2241759,8.099,0.7406392694063927,1863840.49
4.0,0.0,76.53,2.64,126.0854516,7.372,0.5219178082191781,1907638.58
27.0,0.0,76.01,3.82,142.2126924,8.239,0.6573059360730594,1625883.71
33.0,0.0,53.18,3.489,129.8980645,8.01,1.0438356164383562,259638.35
11.0,0.0,76.97,3.907,219.127216,7.574,0.4714611872146119,1239466.97
8.0,0.0,77.49,2.623,214.4640599,6.315,0.6271689497716896,848630.57
24.0,0.0,46.0,4.061,134.3571,8.212,0.39360730593607307,1372484.9
23.0,0.0,69.71,2.792,132.5983871,5.326,0.6655251141552512,1319773.55
12.0,0.0,97.18,3.094,126.1498065,14.18,0.6271689497716896,916402.76
13.0,0.0,68.4,3.776,130.8896774,5.965,0.6831050228310502,2182437.9
24.0,0.0,79.05,2.94,132.5461333,8.117,0.7691780821917809,1665502.55
4.0,0.0,63.41,3.866,129.0444333,5.946,0.5136986301369864,2063682.76
5.0,0.0,66.24,3.601,223.974787,5.422,1.0273972602739727,325345.41
44.0,0.0,81.24,2.802,126.0854516,7.804,0.5219178082191781,296804.49
10.0,0.0,82.82,2.941,126.1360645,9.524,0.34977168949771686,1931406.28
37.0,0.0,51.33,2.625,210.1092746,8.554,0.4248858447488585,519255.68
18.0,0.0,49.91,3.823,134.2784667,8.975,0.3744292237442922,988157.72
4.0,0.0,46.4,2.727,126.7313333,7.127,0.2828767123287671,2102530.17
31.0,0.0,59.8,3.297,217.6455387,7.441,0.9468036529680365,1444783.64
37.0,0.0,67.48,3.734,219.8956335,7.244,0.29383561643835615,484588.34
43.0,0.0,69.17,3.506,214.7415392,8.839,0.9045662100456622,587603.55
9.0,0.0,77.9,3.62,225.9364729,5.277,0.7324200913242008,572887.78
29.0,0.0,41.42,3.6,133.7361429,10.256,0.9248858447488584,493430.45
28.0,0.0,50.43,3.599,130.1575161,12.187,0.5027397260273972,1466046.07
26.0,0.0,64.43,3.827,135.7837419,7.767,0.6244292237442923,1021534.7
15.0,0.0,61.04,2.972,132.4357419,8.185,0.9331050228310502,619337.29
7.0,0.0,64.21,3.613,197.8788621,7.872,0.6189497716894977,694150.89
31.0,0.0,63.39,3.734,220.8498468,7.057,0.29383561643835615,1481728.13
30.0,0.0,94.22,3.684,215.1978515,7.852,0.4385844748858448,431798.64
18.0,0.0,58.48,4.095,134.593,8.975,0.4522831050228311,993172.98
14.0,0.0,58.85,3.882,192.3088989,8.667,0.9045662100456622,1704357.62
10.0,0.0,91.59,3.663,129.2832581,8.257,0.7378995433789954,1728399.07
8.0,0.0,46.33,3.555,224.1809207,5.825,0.23242009132420088,928537.54
43.0,0.0,85.81,3.648,206.8958203,10.581,0.849771689497717,643041.71
44.0,1.0,70.65,3.689,130.9325484,5.407,0.6079908675799087,338737.33
44.0,0.0,47.75,3.744,129.0444333,6.906,0.5136986301369864,299354.67
24.0,0.0,69.94,3.906,136.2136129,8.358,0.7378995433789954,1402372.09
16.0,0.0,61.79,2.711,189.5231276,6.868,0.7691780821917809,614253.33
32.0,0.0,55.34,3.779,198.8221322,7.557,0.4440639269406393,1202775.24
24.0,0.0,41.76,3.065,132.9783226,8.275,1.0301369863013699,1312877.01
3.0,1.0,81.72,3.546,219.2135305,7.567,0.7746575342465754,377347.49
24.0,0.0,68.14,3.879,136.2440968,8.358,0.191324200913242,1196105.44
23.0,0.0,69.26,2.906,132.2939355,5.435,0.49337899543379,1571158.56
27.0,0.0,62.62,4.17,141.9015262,8.253,0.3881278538812785,1639999.47
11.0,0.0,76.97,2.826,213.9116886,7.343,0.47420091324200914,1271646.62
13.0,0.0,25.61,3.056,130.244,6.104,0.11894977168949772,1794962.64
20.0,0.0,51.0,2.85,204.0252842,7.856,0.1776255707762557,2405395.22
6.0,0.0,65.07,3.488,215.9035078,6.858,0.2993150684931507,1685375.47
30.0,0.0,80.94,2.759,210.5552301,8.2,0.49337899543379,462474.16
7.0,1.0,27.6,3.424,195.7704,8.513,0.9851598173515981,949075.87
41.0,0.0,46.74,2.729,190.9964377,7.508,0.44680365296803654,1163878.49
43.0,0.0,48.77,2.561,203.2798724,9.521,0.23789954337899544,618702.79
33.0,0.0,68.43,3.004,126.6019032,9.849,0.760958904109589,325201.05
38.0,0.0,76.67,4.087,129.0623548,13.736,0.4906392694063927,356886.1
6.0,0.0,65.68,2.808,211.9942765,7.092,0.37716894977168947,1519846.36
19.0,0.0,46.53,3.112,132.152129,8.185,0.45502283105022834,1437319.45
21.0,0.0,59.87,3.045,212.9033115,8.028,0.21598173515981733,884701.92
26.0,0.0,28.24,3.445,136.5335161,7.598,1.0438356164383562,1204807.83
21.0,0.0,74.14,3.688,221.3632212,6.891,0.9303652968036529,649945.54
35.0,0.0,56.48,4.046,138.4131202,8.512,0.5136986301369864,835181.18
32.0,0.0,33.0,3.101,191.9647167,8.818,0.23515981735159816,1054754.67
31.0,0.0,54.81,3.555,220.275944,7.057,0.23242009132420088,1392543.37
43.0,0.0,77.42,2.624,203.5216786,9.816,0.8157534246575342,650263.95
6.0,0.0,49.03,3.51,222.026359,6.132,0.21324200913242009,1632616.09
24.0,0.0,64.84,2.972,132.4357419,8.211,0.9331050228310502,1375458.21
8.0,0.0,74.71,2.759,214.2500323,6.29,0.49337899543379,868041.56
2.0,0.0,89.64,3.533,215.4508632,7.852,0.191324200913242,1809119.7
42.0,0.0,62.11,4.273,130.8261935,7.545,0.29383561643835615,618767.26
33.0,0.0,96.79,4.002,130.7909677,7.147,0.7132420091324201,270097.76
9.0,0.0,90.45,3.575,218.9607242,6.404,0.6244292237442923,512834.04
18.0,0.0,56.09,3.917,138.7281613,8.243,0.9045662100456622,1127516.25
6.0,0.0,74.95,2.854,211.8421769,7.092,0.45502283105022834,1524059.4
11.0,0.0,78.31,3.807,218.851237,7.574,0.39360730593607307,1388118.53
43.0,0.0,70.18,3.891,212.9632857,9.575,0.3689497716894977,665687.92
29.0,0.0,74.37,2.792,132.6141935,10.409,0.5219178082191781,519787.93
23.0,0.0,36.71,3.921,137.7261935,4.261,0.3321917808219178,1261964.96
22.0,0.0,44.96,2.826,135.7464988,8.348,0.1776255707762557,1177340.99
27.0,0.0,76.67,3.995,140.0859873,7.85,1.021917808219178,1758437.96
1.0,0.0,83.36,2.608,211.2351443,7.787,0.6463470319634703,1385065.2
35.0,0.0,59.62,3.57,140.4616048,8.745,0.8908675799086758,811328.4
38.0,0.0,64.44,4.273,130.8261935,12.187,0.29383561643835615,428465.11
15.0,0.0,65.87,4.134,134.7677742,7.658,0.4906392694063927,636193.24
7.0,0.0,56.66,3.547,193.711525,8.622,0.6627853881278539,653382.62
18.0,0.0,37.17,2.766,131.735,9.202,0.4248858447488585,1179738.5
41.0,0.0,50.59,2.776,189.467827,7.363,0.47420091324200914,1163234.33
25.0,0.0,71.99,2.781,204.605272,7.527,0.6655251141552512,682124.34
41.0,1.0,63.3,2.78,190.3958293,7.335,0.8579908675799087,1172672.27
29.0,0.0,63.38,4.056,138.6534,9.419,0.8075342465753425,489079.23
14.0,0.0,75.09,3.867,191.461281,8.684,0.7515981735159817,1613342.19
21.0,0.0,68.36,3.907,215.3834778,7.931,0.4714611872146119,744836.56
11.0,0.0,61.44,3.669,224.5620291,6.833,0.7582191780821917,1413382.76
36.0,0.0,67.73,3.053,212.2912786,8.395,0.23515981735159816,380279.44
12.0,0.0,59.25,3.09,126.6019032,14.099,0.760958904109589,1041238.87
42.0,0.0,68.76,3.13,126.4364194,9.003,0.9127853881278539,476967.65
9.0,0.0,69.92,3.721,226.5599138,5.277,0.8075342465753425,533756.88
36.0,0.0,82.3,2.615,210.2135668,8.464,0.9331050228310502,467711.18
39.0,0.0,78.04,3.666,221.6556,6.623,0.8267123287671233,1495607.07
32.0,0.0,46.65,3.735,192.7252006,8.595,0.5136986301369864,1181793.55
2.0,1.0,62.98,2.735,211.4062867,8.163,0.9878995433789954,2658725.29
45.0,0.0,68.59,2.713,182.6696737,8.743,0.8157534246575342,678228.58
23.0,0.0,70.86,3.538,138.2296333,4.156,0.5191780821917809,1545370.16
34.0,0.0,39.75,3.176,129.8459667,10.148,0.19954337899543378,988742.08
2.0,0.0,61.48,3.906,215.4448709,7.931,0.5136986301369864,1837743.6
20.0,0.0,39.98,3.816,213.6718127,6.961,0.17488584474885843,2148822.76
27.0,0.0,54.95,3.01,135.82725,8.058,0.37716894977168947,1857500.96
18.0,0.0,73.67,2.792,132.6141935,9.342,0.5219178082191781,1166117.85
5.0,0.0,72.36,3.274,217.9237458,6.3,0.871689497716895,286117.72
25.0,0.0,58.95,3.541,210.4027602,7.082,0.871689497716895,646915.47
43.0,0.0,54.53,2.732,203.0165945,9.521,0.32123287671232875,623097.93
8.0,0.0,49.68,3.332,221.2936581,6.123,0.36347031963470317,947815.05
19.0,0.0,79.37,3.972,135.8738387,7.806,0.6436073059360731,1377119.45
12.0,0.0,60.06,3.083,126.6050645,13.975,0.32123287671232875,981615.81
13.0,0.0,33.17,3.12,128.13,7.47,0.23515981735159816,1831933.95
27.0,0.0,52.34,2.963,135.7073618,8.237,0.32123287671232875,1836714.84
34.0,0.0,65.99,3.771,129.0623548,10.581,0.4906392694063927,941311.83
16.0,0.0,43.26,3.76,199.0539368,5.847,1.0273972602739727,491817.19
34.0,0.0,75.35,3.433,130.8896774,9.575,0.6831050228310502,999511.29
35.0,0.0,82.08,3.475,142.2234298,8.839,0.5191780821917809,985479.64
20.0,0.0,53.41,4.046,208.7992595,7.287,0.5136986301369864,2090838.44
28.0,0.0,59.25,3.09,126.6019032,14.099,0.760958904109589,1382359.21
6.0,0.0,90.07,3.523,217.2706543,6.925,0.7378995433789954,1420405.41
9.0,0.0,46.1,2.843,214.9981378,6.56,0.8662100456621005,618121.82
27.0,0.0,73.76,3.916,139.36375,7.85,0.10251141552511416,1949983.93
20.0,0.0,39.93,3.617,213.0236225,6.961,0.2554794520547945,2203523.2
35.0,0.0,64.5,2.706,136.6338071,8.861,0.7965753424657535,831443.61
39.0,0.0,75.14,2.716,210.6736944,8.476,0.9127853881278539,1294769.08
4.0,0.0,38.34,3.017,127.4404839,6.51,0.1408675799086758,1886393.94
41.0,0.0,41.11,3.414,192.1964844,7.241,0.3184931506849315,1140578.16
29.0,0.0,70.42,3.874,138.2814516,9.419,0.7324200913242008,615026.15
37.0,0.0,80.87,2.759,209.6660514,8.464,0.49337899543379,532241.22
12.0,0.0,54.2,3.813,129.8268333,12.89,0.9659817351598173,970641.34
28.0,0.0,43.33,3.041,126.7313333,14.313,0.2828767123287671,1447916.29
15.0,1.0,41.1,3.689,136.4788,7.866,0.9851598173515981,1066478.1
3.0,0.0,57.16,2.886,214.7017828,7.564,1.0657534246575342,605990.41
44.0,0.0,71.83,2.82,126.1266,7.972,0.5684931506849316,288247.24
15.0,0.0,33.06,3.42,133.3701429,7.771,0.21598173515981733,649993.5
38.0,0.0,87.27,3.084,126.1266,14.099,0.5684931506849316,322046.76
19.0,0.0,32.92,2.919,131.735,8.35,0.4248858447488585,1495844.57
2.0,0.0,54.52,2.72,210.8733316,8.324,0.30205479452054795,1946070.88
25.0,0.0,67.15,2.755,204.7900305,7.527,0.7406392694063927,711461.95
10.0,1.0,60.68,3.76,129.8364,7.874,0.9851598173515981,2950198.64
35.0,0.0,69.65,3.742,140.2735,8.684,0.7938356164383562,738792.11
17.0,0.0,57.86,2.868,126.1019355,6.697,0.27465753424657535,834373.73
31.0,0.0,51.71,2.771,211.5470304,8.163,0.9687214611872146,1359158.57
23.0,0.0,62.07,2.717,132.7568,5.287,0.11073059360730593,1129909.44
42.0,0.0,56.96,3.674,128.26475,8.744,0.3415525114155251,570879.04
8.0,0.0,50.56,3.297,221.4595129,6.123,0.9468036529680365,917088.48
32.0,0.0,76.12,3.556,198.0967341,7.872,0.7515981735159817,1183979.27
39.0,0.0,84.06,3.594,213.8402689,8.3,0.5657534246575342,1363167.95
17.0,0.0,45.66,3.744,129.0444333,6.774,0.5136986301369864,882132.28
31.0,0.0,87.57,3.524,214.8368678,7.852,0.10251141552511416,1371889.27
28.0,0.0,43.29,3.6,129.8980645,12.89,1.0438356164383562,1429954.66
41.0,0.0,38.99,2.737,191.0411474,7.508,1.0301369863013699,1175326.23
9.0,0.0,68.01,3.594,227.214288,4.954,0.8853881278538813,542009.46
26.0,0.0,66.93,2.735,132.7248387,8.445,0.27465753424657535,1037549.71
36.0,0.0,71.28,3.576,222.0510793,6.228,1.0273972602739727,300236.85
30.0,0.0,57.1,2.667,211.037551,8.324,1.0082191780821919,468189.93
36.0,0.0,50.64,3.147,217.6645878,7.716,0.7828767123287671,312298.37
3.0,0.0,53.04,2.625,214.6751386,7.368,0.4248858447488585,415202.04
40.0,0.0,67.88,3.701,138.2033871,4.156,0.6573059360730594,954396.85
23.0,0.0,29.11,3.624,133.9587419,5.114,0.3184931506849315,1148624.83
27.0,0.0,53.82,3.112,136.010394,8.058,0.45502283105022834,1842465.78
18.0,0.0,32.87,3.703,137.2583103,8.075,0.21324200913242009,1115985.81
34.0,0.0,53.3,3.724,128.9107333,10.581,0.3744292237442922,941829.0
39.0,0.0,58.2,3.045,212.0063522,8.395,0.21598173515981733,1335233.74
36.0,0.0,84.14,2.601,210.0975233,8.464,0.5684931506849316,434879.87
17.0,0.0,32.02,3.38,130.7413793,6.403,0.7582191780821917,860224.98
18.0,0.0,70.92,3.629,138.1629,8.304,0.5602739726027397,1080357.89
22.0,0.0,63.38,4.056,142.6798167,7.753,0.8075342465753425,921612.53
45.0,0.0,78.65,3.722,191.1626135,8.684,0.8552511415525115,733037.32
1.0,0.0,43.93,3.158,218.9618456,7.866,0.7828767123287671,1799682.38
17.0,0.0,17.56,3.341,129.8555333,6.617,0.7828767123287671,976522.93
8.0,0.0,62.94,2.633,215.1072262,6.433,0.6940639269406392,870349.86
41.0,0.0,69.21,2.69,190.0990028,7.335,0.5219178082191781,1338132.72
4.0,1.0,36.89,3.119,130.0710323,5.143,1.0821917808219177,2007105.86
